NAME,Total_Population,Median_Household_Income,Mean_Household_Income,Under_5,Age_5_to_9,Age_10_to_14,Age_15_to_19,Age_20_to_24,Age_25_to_34,Age_35_to_44,Age_45_to_54,Age_55_to_64,Age_65_to_74,Age_75_plus,Income_Less_10k,Income_10k_15k,Income_15k_20k,Income_20k_25k,Income_25k_35k,Income_35k_50k,Income_50k_75k,Income_75k_100k,Income_100k_150k,Income_150k_200k,Income_200k_plus,White_Alone,Black_Alone,American_Indian_Alone,Asian_Alone,Pacific_Islander_Alone,Other_Race_Alone,Two_Or_More_Races,No_Schooling,High_School_Grad,Associates_Degree,Bachelors_Degree,Graduate_or_Professional_Degree,Total_Male,Total_Female,state,county,tract,block group
"Block Group 1, Census Tract 108.07, Jefferson County, Alabama",1426.0,123529.0,74761800.0,113.0,74.0,0.0,0.0,0.0,0.0,0.0,109.0,19.0,115.0,65.0,0.0,0.0,0.0,0.0,14.0,0.0,8.0,39.0,0.0,23.0,54.0,973.0,255.0,0.0,22.0,0.0,0.0,176.0,0.0,175.0,40.0,394.0,131.0,786.0,640.0,1,73,10807,1
"Block Group 1, Census Tract 109, Jefferson County, Alabama",1177.0,53261.0,23389400.0,8.0,56.0,64.0,56.0,54.0,0.0,10.0,107.0,22.0,0.0,86.0,39.0,27.0,7.0,29.0,0.0,24.0,28.0,22.0,31.0,78.0,30.0,295.0,765.0,0.0,0.0,0.0,0.0,117.0,0.0,173.0,75.0,8.0,50.0,660.0,517.0,1,73,10900,1
"Block Group 2, Census Tract 109, Jefferson County, Alabama",654.0,-666666666.0,11301900.0,0.0,49.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,27.0,61.0,22.0,78.0,7.0,0.0,16.0,100.0,0.0,8.0,0.0,8.0,51.0,502.0,0.0,0.0,0.0,93.0,8.0,0.0,215.0,22.0,23.0,0.0,281.0,373.0,1,73,10900,2
"Block Group 3, Census Tract 109, Jefferson County, Alabama",424.0,31900.0,6879800.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,26.0,34.0,0.0,0.0,7.0,26.0,48.0,0.0,0.0,27.0,0.0,0.0,151.0,273.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,66.0,0.0,0.0,206.0,218.0,1,73,10900,3
"Block Group 4, Census Tract 109, Jefferson County, Alabama",731.0,73565.0,18751100.0,31.0,0.0,0.0,10.0,33.0,0.0,5.0,49.0,12.0,89.0,35.0,0.0,15.0,34.0,0.0,0.0,29.0,0.0,0.0,17.0,25.0,35.0,346.0,269.0,0.0,0.0,0.0,94.0,22.0,0.0,156.0,113.0,19.0,9.0,360.0,371.0,1,73,10900,4
"Block Group 5, Census Tract 109, Jefferson County, Alabama",1100.0,-666666666.0,26086000.0,59.0,42.0,12.0,0.0,43.0,0.0,0.0,43.0,73.0,98.0,0.0,56.0,9.0,52.0,0.0,30.0,27.0,7.0,0.0,0.0,14.0,0.0,198.0,731.0,0.0,0.0,0.0,171.0,0.0,0.0,347.0,0.0,37.0,0.0,486.0,614.0,1,73,10900,5
"Block Group 6, Census Tract 109, Jefferson County, Alabama",1045.0,53701.0,14683900.0,97.0,32.0,132.0,0.0,0.0,0.0,0.0,0.0,30.0,58.0,0.0,22.0,32.0,27.0,8.0,0.0,0.0,0.0,33.0,0.0,51.0,46.0,221.0,784.0,5.0,0.0,0.0,0.0,35.0,9.0,124.0,8.0,96.0,42.0,548.0,497.0,1,73,10900,6
"Block Group 1, Census Tract 110.02, Jefferson County, Alabama",861.0,38750.0,16070700.0,9.0,27.0,26.0,62.0,0.0,15.0,0.0,15.0,29.0,23.0,12.0,23.0,52.0,23.0,15.0,12.0,34.0,13.0,64.0,0.0,37.0,23.0,248.0,600.0,0.0,0.0,4.0,0.0,9.0,7.0,220.0,31.0,149.0,45.0,396.0,465.0,1,73,11002,1
"Block Group 2, Census Tract 110.02, Jefferson County, Alabama",766.0,38784.0,15683700.0,12.0,19.0,47.0,29.0,6.0,20.0,0.0,4.0,7.0,32.0,11.0,36.0,10.0,16.0,9.0,24.0,25.0,110.0,21.0,4.0,36.0,23.0,482.0,269.0,0.0,0.0,0.0,0.0,15.0,8.0,148.0,24.0,47.0,0.0,446.0,320.0,1,73,11002,2
"Block Group 1, Census Tract 110.03, Jefferson County, Alabama",989.0,62500.0,31484100.0,77.0,59.0,39.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,8.0,30.0,17.0,40.0,0.0,18.0,19.0,12.0,27.0,117.0,989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,33.0,202.0,17.0,537.0,452.0,1,73,11003,1
"Block Group 2, Census Tract 110.03, Jefferson County, Alabama",1238.0,60484.0,30949700.0,46.0,62.0,23.0,22.0,0.0,0.0,0.0,0.0,44.0,82.0,20.0,0.0,28.0,30.0,0.0,27.0,18.0,18.0,42.0,62.0,0.0,93.0,992.0,237.0,9.0,0.0,0.0,0.0,0.0,0.0,348.0,39.0,161.0,0.0,616.0,622.0,1,73,11003,2
"Block Group 1, Census Tract 110.04, Jefferson County, Alabama",650.0,83347.0,27346400.0,29.0,0.0,46.0,13.0,19.0,0.0,0.0,0.0,11.0,0.0,41.0,0.0,13.0,13.0,18.0,0.0,14.0,0.0,0.0,8.0,46.0,21.0,557.0,66.0,0.0,0.0,0.0,27.0,0.0,0.0,98.0,78.0,125.0,0.0,319.0,331.0,1,73,11004,1
"Block Group 2, Census Tract 110.04, Jefferson County, Alabama",510.0,36429.0,7217700.0,21.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,75.0,10.0,34.0,7.0,13.0,0.0,0.0,56.0,0.0,15.0,29.0,19.0,488.0,15.0,0.0,0.0,7.0,0.0,0.0,0.0,33.0,0.0,53.0,27.0,259.0,251.0,1,73,11004,2
"Block Group 3, Census Tract 110.04, Jefferson County, Alabama",2411.0,88688.0,89120300.0,103.0,87.0,81.0,18.0,12.0,25.0,17.0,32.0,157.0,168.0,20.0,20.0,12.0,55.0,0.0,0.0,19.0,40.0,0.0,27.0,75.0,94.0,2195.0,145.0,0.0,13.0,0.0,0.0,58.0,9.0,290.0,214.0,239.0,332.0,1243.0,1168.0,1,73,11004,3
"Block Group 1, Census Tract 111.08, Jefferson County, Alabama",1717.0,102292.0,78338000.0,47.0,93.0,56.0,0.0,25.0,13.0,0.0,0.0,26.0,57.0,20.0,0.0,13.0,37.0,16.0,20.0,0.0,15.0,0.0,8.0,24.0,34.0,1606.0,65.0,0.0,24.0,0.0,0.0,22.0,0.0,187.0,117.0,406.0,202.0,774.0,943.0,1,73,11108,1
"Block Group 2, Census Tract 111.08, Jefferson County, Alabama",1345.0,119095.0,50558200.0,9.0,37.0,166.0,11.0,0.0,0.0,36.0,23.0,0.0,0.0,40.0,69.0,9.0,13.0,4.0,42.0,8.0,0.0,8.0,0.0,19.0,14.0,1139.0,180.0,0.0,19.0,0.0,0.0,7.0,0.0,174.0,73.0,267.0,113.0,708.0,637.0,1,73,11108,2
"Block Group 3, Census Tract 111.08, Jefferson County, Alabama",775.0,60052.0,31948600.0,5.0,5.0,176.0,0.0,0.0,0.0,0.0,0.0,11.0,41.0,18.0,0.0,16.0,0.0,14.0,13.0,57.0,13.0,0.0,0.0,51.0,24.0,726.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,88.0,8.0,221.0,19.0,395.0,380.0,1,73,11108,3
"Block Group 4, Census Tract 111.08, Jefferson County, Alabama",651.0,51659.0,25528000.0,0.0,41.0,7.0,6.0,0.0,0.0,0.0,21.0,18.0,26.0,0.0,0.0,29.0,0.0,0.0,20.0,0.0,16.0,6.0,0.0,220.0,35.0,81.0,446.0,0.0,0.0,0.0,114.0,10.0,73.0,3.0,14.0,123.0,0.0,439.0,212.0,1,73,11108,4
"Block Group 5, Census Tract 111.08, Jefferson County, Alabama",1129.0,69052.0,32965600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,136.0,0.0,225.0,46.0,0.0,0.0,7.0,0.0,0.0,23.0,0.0,28.0,62.0,70.0,842.0,287.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,17.0,155.0,0.0,528.0,601.0,1,73,11108,5
"Block Group 1, Census Tract 111.09, Jefferson County, Alabama",1016.0,122153.0,60274800.0,31.0,23.0,16.0,23.0,61.0,43.0,0.0,4.0,25.0,0.0,0.0,27.0,0.0,0.0,0.0,9.0,0.0,16.0,0.0,0.0,15.0,50.0,1001.0,10.0,0.0,0.0,0.0,0.0,5.0,0.0,104.0,89.0,216.0,27.0,521.0,495.0,1,73,11109,1
"Block Group 2, Census Tract 111.09, Jefferson County, Alabama",756.0,67390.0,24102900.0,31.0,9.0,36.0,0.0,0.0,12.0,0.0,11.0,46.0,37.0,25.0,6.0,10.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,32.0,68.0,710.0,11.0,0.0,0.0,0.0,0.0,35.0,0.0,75.0,23.0,129.0,112.0,347.0,409.0,1,73,11109,2
"Block Group 3, Census Tract 111.09, Jefferson County, Alabama",3345.0,137375.0,191244900.0,12.0,139.0,118.0,82.0,27.0,0.0,13.0,208.0,25.0,24.0,43.0,27.0,28.0,19.0,11.0,39.0,12.0,29.0,0.0,0.0,26.0,45.0,3091.0,127.0,17.0,16.0,0.0,0.0,94.0,0.0,264.0,125.0,793.0,305.0,1679.0,1666.0,1,73,11109,3
"Block Group 1, Census Tract 111.10, Jefferson County, Alabama",1764.0,40539.0,34029600.0,169.0,57.0,121.0,0.0,54.0,0.0,0.0,106.0,44.0,0.0,0.0,0.0,95.0,116.0,0.0,9.0,25.0,54.0,58.0,9.0,54.0,49.0,1262.0,502.0,0.0,0.0,0.0,0.0,0.0,9.0,178.0,220.0,22.0,0.0,738.0,1026.0,1,73,11110,1
"Block Group 2, Census Tract 111.10, Jefferson County, Alabama",1036.0,97083.0,38260500.0,0.0,40.0,87.0,80.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,2.0,21.0,0.0,0.0,0.0,27.0,0.0,0.0,9.0,45.0,8.0,756.0,154.0,0.0,0.0,0.0,126.0,0.0,0.0,265.0,25.0,25.0,37.0,548.0,488.0,1,73,11110,2
"Block Group 3, Census Tract 111.10, Jefferson County, Alabama",973.0,81739.0,26369800.0,0.0,0.0,26.0,11.0,49.0,0.0,0.0,51.0,64.0,0.0,13.0,10.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,9.0,52.0,29.0,512.0,446.0,0.0,15.0,0.0,0.0,0.0,0.0,250.0,31.0,88.0,31.0,465.0,508.0,1,73,11110,3
"Block Group 4, Census Tract 111.10, Jefferson County, Alabama",2083.0,95828.0,56858700.0,22.0,76.0,30.0,196.0,0.0,14.0,0.0,0.0,34.0,116.0,22.0,10.0,75.0,0.0,8.0,26.0,0.0,27.0,26.0,11.0,18.0,8.0,1249.0,808.0,0.0,0.0,0.0,0.0,26.0,36.0,127.0,141.0,284.0,39.0,966.0,1117.0,1,73,11110,4
"Block Group 1, Census Tract 111.12, Jefferson County, Alabama",1999.0,63750.0,42554600.0,186.0,104.0,156.0,12.0,37.0,78.0,0.0,22.0,24.0,62.0,145.0,22.0,40.0,25.0,30.0,16.0,6.0,0.0,87.0,0.0,41.0,38.0,248.0,1563.0,0.0,0.0,12.0,0.0,176.0,0.0,145.0,114.0,251.0,205.0,1091.0,908.0,1,73,11112,1
"Block Group 2, Census Tract 111.12, Jefferson County, Alabama",1305.0,-666666666.0,24090100.0,277.0,8.0,0.0,0.0,48.0,0.0,0.0,32.0,0.0,111.0,0.0,270.0,59.0,0.0,26.0,16.0,19.0,0.0,0.0,32.0,0.0,100.0,502.0,803.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,31.0,359.0,37.0,563.0,742.0,1,73,11112,2
"Block Group 3, Census Tract 111.12, Jefferson County, Alabama",980.0,56250.0,28305900.0,21.0,15.0,0.0,21.0,0.0,0.0,0.0,0.0,19.0,70.0,20.0,20.0,61.0,89.0,19.0,11.0,0.0,0.0,0.0,15.0,30.0,84.0,455.0,491.0,0.0,0.0,0.0,0.0,34.0,0.0,77.0,44.0,144.0,128.0,407.0,573.0,1,73,11112,3
"Block Group 1, Census Tract 111.13, Jefferson County, Alabama",1355.0,61799.0,44543800.0,40.0,50.0,0.0,19.0,0.0,0.0,37.0,0.0,125.0,100.0,61.0,16.0,4.0,14.0,0.0,0.0,40.0,26.0,8.0,117.0,71.0,221.0,303.0,1040.0,0.0,12.0,0.0,0.0,0.0,0.0,231.0,201.0,324.0,45.0,778.0,577.0,1,73,11113,1
"Block Group 2, Census Tract 111.13, Jefferson County, Alabama",1054.0,56400.0,27907300.0,62.0,0.0,68.0,0.0,93.0,0.0,0.0,23.0,55.0,85.0,8.0,19.0,81.0,0.0,0.0,36.0,75.0,0.0,52.0,6.0,135.0,103.0,381.0,592.0,0.0,0.0,0.0,81.0,0.0,9.0,169.0,130.0,137.0,0.0,493.0,561.0,1,73,11113,2
"Block Group 3, Census Tract 111.13, Jefferson County, Alabama",688.0,77349.0,20291800.0,39.0,0.0,50.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,17.0,167.0,374.0,0.0,0.0,0.0,108.0,39.0,0.0,143.0,112.0,0.0,173.0,299.0,389.0,1,73,11113,3
"Block Group 1, Census Tract 111.14, Jefferson County, Alabama",3535.0,113326.0,151406400.0,152.0,139.0,182.0,0.0,62.0,0.0,0.0,42.0,32.0,166.0,124.0,9.0,0.0,0.0,0.0,94.0,6.0,0.0,6.0,0.0,32.0,47.0,3211.0,173.0,0.0,113.0,0.0,0.0,38.0,0.0,507.0,224.0,647.0,257.0,1940.0,1595.0,1,73,11114,1
"Block Group 2, Census Tract 111.14, Jefferson County, Alabama",1194.0,101346.0,40867300.0,47.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,814.0,292.0,0.0,0.0,0.0,0.0,88.0,0.0,52.0,26.0,176.0,75.0,325.0,869.0,1,73,11114,2
"Block Group 3, Census Tract 111.14, Jefferson County, Alabama",2060.0,87679.0,72469800.0,162.0,35.0,86.0,23.0,17.0,40.0,0.0,23.0,27.0,36.0,112.0,0.0,0.0,0.0,57.0,0.0,34.0,0.0,50.0,39.0,70.0,13.0,1924.0,82.0,0.0,0.0,0.0,0.0,54.0,0.0,146.0,208.0,279.0,84.0,972.0,1088.0,1,73,11114,3
"Block Group 1, Census Tract 111.15, Jefferson County, Alabama",477.0,66458.0,15609200.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,49.0,0.0,0.0,0.0,12.0,0.0,35.0,0.0,0.0,9.0,13.0,31.0,477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,29.0,132.0,12.0,215.0,262.0,1,73,11115,1
"Block Group 2, Census Tract 111.15, Jefferson County, Alabama",999.0,112303.0,48408100.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,51.0,981.0,16.0,0.0,0.0,0.0,0.0,2.0,0.0,388.0,19.0,168.0,101.0,434.0,565.0,1,73,11115,2
"Block Group 3, Census Tract 111.15, Jefferson County, Alabama",2850.0,96038.0,109590400.0,140.0,69.0,204.0,153.0,0.0,73.0,0.0,0.0,41.0,150.0,97.0,89.0,6.0,0.0,19.0,38.0,28.0,0.0,20.0,64.0,11.0,115.0,2459.0,290.0,0.0,0.0,0.0,59.0,42.0,4.0,336.0,340.0,413.0,86.0,1649.0,1201.0,1,73,11115,3
"Block Group 4, Census Tract 111.15, Jefferson County, Alabama",848.0,76555.0,28009900.0,0.0,38.0,20.0,0.0,0.0,41.0,0.0,0.0,0.0,106.0,45.0,0.0,0.0,40.0,0.0,17.0,14.0,32.0,20.0,0.0,13.0,11.0,741.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,129.0,170.0,54.0,539.0,309.0,1,73,11115,4
"Block Group 1, Census Tract 111.16, Jefferson County, Alabama",1050.0,76520.0,47604900.0,0.0,57.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,40.0,0.0,13.0,0.0,0.0,0.0,86.0,1005.0,0.0,0.0,10.0,0.0,35.0,0.0,14.0,277.0,20.0,200.0,29.0,462.0,588.0,1,73,11116,1
"Block Group 2, Census Tract 111.16, Jefferson County, Alabama",1839.0,84063.0,95982000.0,0.0,52.0,31.0,66.0,35.0,0.0,0.0,0.0,0.0,54.0,160.0,0.0,13.0,13.0,0.0,0.0,59.0,14.0,75.0,23.0,39.0,68.0,1482.0,272.0,0.0,0.0,0.0,0.0,85.0,14.0,276.0,191.0,255.0,146.0,780.0,1059.0,1,73,11116,2
"Block Group 1, Census Tract 111.17, Jefferson County, Alabama",2226.0,71875.0,93810800.0,127.0,17.0,120.0,74.0,0.0,0.0,0.0,0.0,52.0,76.0,0.0,18.0,0.0,0.0,0.0,19.0,190.0,0.0,0.0,14.0,56.0,124.0,1459.0,57.0,0.0,266.0,0.0,0.0,444.0,27.0,197.0,79.0,425.0,131.0,1062.0,1164.0,1,73,11117,1
"Block Group 2, Census Tract 111.17, Jefferson County, Alabama",1375.0,53403.0,27552700.0,95.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,71.0,17.0,0.0,0.0,0.0,36.0,28.0,41.0,41.0,18.0,104.0,66.0,932.0,348.0,0.0,0.0,0.0,0.0,95.0,0.0,343.0,146.0,24.0,73.0,551.0,824.0,1,73,11117,2
"Block Group 3, Census Tract 111.17, Jefferson County, Alabama",670.0,125050.0,41257200.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,15.0,419.0,240.0,0.0,0.0,0.0,0.0,11.0,0.0,162.0,36.0,131.0,21.0,280.0,390.0,1,73,11117,3
"Block Group 4, Census Tract 111.17, Jefferson County, Alabama",1341.0,69105.0,43442000.0,23.0,160.0,0.0,0.0,0.0,0.0,0.0,23.0,100.0,22.0,18.0,38.0,0.0,0.0,0.0,0.0,0.0,14.0,77.0,19.0,48.0,123.0,745.0,553.0,0.0,0.0,0.0,0.0,43.0,0.0,195.0,368.0,124.0,78.0,536.0,805.0,1,73,11117,4
"Block Group 1, Census Tract 112.05, Jefferson County, Alabama",1997.0,69917.0,58676200.0,76.0,48.0,26.0,61.0,30.0,16.0,0.0,59.0,26.0,100.0,56.0,68.0,6.0,26.0,23.0,21.0,18.0,5.0,12.0,0.0,98.0,140.0,1012.0,894.0,43.0,0.0,6.0,42.0,0.0,18.0,411.0,185.0,199.0,44.0,985.0,1012.0,1,73,11205,1
"Block Group 1, Census Tract 112.06, Jefferson County, Alabama",1329.0,75716.0,38728000.0,49.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,27.0,22.0,44.0,47.0,23.0,12.0,0.0,35.0,15.0,35.0,0.0,28.0,15.0,34.0,963.0,302.0,0.0,0.0,0.0,0.0,64.0,0.0,237.0,166.0,139.0,42.0,653.0,676.0,1,73,11206,1
"Block Group 2, Census Tract 112.06, Jefferson County, Alabama",3249.0,90343.0,101772100.0,106.0,34.0,205.0,23.0,52.0,57.0,0.0,109.0,37.0,361.0,27.0,0.0,0.0,26.0,0.0,60.0,97.0,0.0,40.0,0.0,148.0,167.0,1939.0,1086.0,0.0,0.0,0.0,0.0,224.0,0.0,448.0,240.0,530.0,162.0,1560.0,1689.0,1,73,11206,2
"Block Group 3, Census Tract 112.06, Jefferson County, Alabama",1536.0,61780.0,29400600.0,80.0,44.0,0.0,0.0,11.0,0.0,11.0,69.0,71.0,106.0,0.0,0.0,0.0,0.0,0.0,16.0,56.0,27.0,53.0,36.0,24.0,109.0,1381.0,141.0,0.0,0.0,0.0,14.0,0.0,0.0,239.0,119.0,157.0,24.0,843.0,693.0,1,73,11206,3
"Block Group 1, Census Tract 112.07, Jefferson County, Alabama",1808.0,44782.0,40620100.0,36.0,111.0,47.0,45.0,49.0,0.0,32.0,67.0,58.0,89.0,27.0,74.0,39.0,34.0,37.0,48.0,23.0,57.0,103.0,80.0,61.0,87.0,320.0,1282.0,0.0,11.0,0.0,56.0,139.0,0.0,527.0,123.0,162.0,79.0,934.0,874.0,1,73,11207,1
"Block Group 2, Census Tract 112.07, Jefferson County, Alabama",2291.0,46637.0,36971100.0,0.0,169.0,107.0,168.0,126.0,37.0,4.0,19.0,21.0,0.0,96.0,44.0,22.0,7.0,72.0,60.0,51.0,0.0,22.0,42.0,77.0,36.0,290.0,2001.0,0.0,0.0,0.0,0.0,0.0,0.0,344.0,92.0,69.0,35.0,985.0,1306.0,1,73,11207,2
"Block Group 3, Census Tract 112.07, Jefferson County, Alabama",981.0,60451.0,23212100.0,0.0,0.0,87.0,12.0,112.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,23.0,0.0,12.0,0.0,0.0,14.0,8.0,105.0,0.0,43.0,688.0,283.0,0.0,0.0,0.0,0.0,10.0,0.0,86.0,102.0,187.0,92.0,462.0,519.0,1,73,11207,3
"Block Group 1, Census Tract 112.08, Jefferson County, Alabama",1922.0,80610.0,49019800.0,105.0,61.0,83.0,0.0,14.0,0.0,0.0,53.0,120.0,18.0,60.0,0.0,8.0,0.0,12.0,9.0,26.0,0.0,26.0,87.0,38.0,85.0,593.0,1303.0,0.0,0.0,0.0,14.0,12.0,9.0,300.0,189.0,116.0,125.0,778.0,1144.0,1,73,11208,1
"Block Group 2, Census Tract 112.08, Jefferson County, Alabama",2392.0,62984.0,59044300.0,72.0,29.0,169.0,160.0,16.0,0.0,0.0,14.0,60.0,71.0,89.0,39.0,9.0,65.0,75.0,0.0,68.0,32.0,30.0,38.0,26.0,52.0,1338.0,753.0,32.0,0.0,0.0,0.0,269.0,0.0,422.0,100.0,258.0,60.0,1135.0,1257.0,1,73,11208,2
"Block Group 3, Census Tract 112.08, Jefferson County, Alabama",218.0,83125.0,8461600.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,9.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,17.0,8.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,29.0,99.0,119.0,1,73,11208,3
"Block Group 1, Census Tract 112.09, Jefferson County, Alabama",1495.0,29324.0,32458500.0,107.0,82.0,41.0,22.0,12.0,0.0,37.0,0.0,23.0,35.0,31.0,159.0,83.0,45.0,9.0,37.0,32.0,24.0,19.0,37.0,25.0,10.0,554.0,941.0,0.0,0.0,0.0,0.0,0.0,0.0,289.0,137.0,94.0,63.0,714.0,781.0,1,73,11209,1
"Block Group 2, Census Tract 112.09, Jefferson County, Alabama",1251.0,54922.0,23654500.0,51.0,89.0,109.0,0.0,0.0,0.0,0.0,33.0,63.0,46.0,53.0,7.0,0.0,8.0,50.0,38.0,23.0,30.0,18.0,0.0,16.0,80.0,223.0,940.0,0.0,0.0,0.0,88.0,0.0,11.0,186.0,97.0,106.0,0.0,627.0,624.0,1,73,11209,2
"Block Group 1, Census Tract 112.10, Jefferson County, Alabama",1274.0,60744.0,51471400.0,16.0,0.0,0.0,9.0,95.0,50.0,0.0,10.0,20.0,7.0,0.0,76.0,16.0,0.0,31.0,38.0,0.0,9.0,15.0,7.0,82.0,52.0,362.0,898.0,0.0,5.0,0.0,9.0,0.0,0.0,396.0,71.0,153.0,50.0,550.0,724.0,1,73,11210,1
"Block Group 2, Census Tract 112.10, Jefferson County, Alabama",678.0,39492.0,11466800.0,60.0,49.0,38.0,8.0,0.0,0.0,14.0,0.0,17.0,15.0,46.0,26.0,25.0,0.0,11.0,11.0,0.0,52.0,0.0,0.0,13.0,59.0,458.0,145.0,32.0,0.0,0.0,0.0,43.0,0.0,127.0,29.0,0.0,18.0,339.0,339.0,1,73,11210,2
"Block Group 3, Census Tract 112.10, Jefferson County, Alabama",1314.0,16959.0,13688700.0,0.0,86.0,106.0,112.0,0.0,0.0,0.0,27.0,45.0,0.0,56.0,214.0,45.0,37.0,90.0,38.0,0.0,0.0,17.0,30.0,68.0,0.0,193.0,1121.0,0.0,0.0,0.0,0.0,0.0,0.0,262.0,75.0,0.0,32.0,568.0,746.0,1,73,11210,3
"Block Group 1, Census Tract 113.01, Jefferson County, Alabama",492.0,76786.0,18429100.0,18.0,3.0,25.0,3.0,20.0,4.0,0.0,0.0,4.0,5.0,20.0,0.0,12.0,14.0,12.0,7.0,8.0,1.0,8.0,5.0,11.0,17.0,470.0,21.0,0.0,0.0,0.0,0.0,1.0,4.0,151.0,20.0,36.0,17.0,256.0,236.0,1,73,11301,1
"Block Group 2, Census Tract 113.01, Jefferson County, Alabama",2002.0,70146.0,49898200.0,14.0,89.0,66.0,61.0,0.0,0.0,7.0,23.0,26.0,71.0,9.0,0.0,46.0,17.0,45.0,7.0,11.0,65.0,21.0,37.0,18.0,235.0,1472.0,512.0,0.0,0.0,0.0,0.0,18.0,16.0,529.0,105.0,50.0,27.0,980.0,1022.0,1,73,11301,2
"Block Group 3, Census Tract 113.01, Jefferson County, Alabama",1144.0,54453.0,31774400.0,32.0,73.0,35.0,0.0,19.0,0.0,0.0,4.0,28.0,0.0,37.0,8.0,0.0,0.0,0.0,60.0,58.0,27.0,0.0,15.0,52.0,49.0,971.0,22.0,0.0,0.0,0.0,118.0,33.0,10.0,294.0,51.0,55.0,34.0,522.0,622.0,1,73,11301,3
"Block Group 1, Census Tract 113.03, Jefferson County, Alabama",2160.0,97941.0,56859300.0,12.0,141.0,103.0,78.0,13.0,0.0,0.0,2.0,40.0,48.0,61.0,41.0,33.0,15.0,27.0,11.0,21.0,8.0,6.0,7.0,51.0,49.0,1997.0,32.0,102.0,15.0,0.0,0.0,14.0,4.0,234.0,233.0,154.0,177.0,1002.0,1158.0,1,73,11303,1
"Block Group 2, Census Tract 113.03, Jefferson County, Alabama",1481.0,80750.0,49865100.0,17.0,36.0,68.0,12.0,16.0,9.0,0.0,16.0,91.0,41.0,74.0,26.0,66.0,9.0,30.0,28.0,0.0,2.0,8.0,11.0,38.0,49.0,1399.0,65.0,0.0,0.0,0.0,0.0,17.0,4.0,277.0,44.0,159.0,58.0,698.0,783.0,1,73,11303,2
"Block Group 1, Census Tract 113.04, Jefferson County, Alabama",1857.0,75609.0,64696300.0,36.0,47.0,27.0,49.0,21.0,5.0,0.0,7.0,20.0,73.0,27.0,25.0,2.0,20.0,13.0,18.0,14.0,35.0,50.0,69.0,46.0,54.0,1815.0,0.0,0.0,38.0,0.0,0.0,4.0,20.0,324.0,242.0,280.0,100.0,831.0,1026.0,1,73,11304,1
"Block Group 2, Census Tract 113.04, Jefferson County, Alabama",1356.0,85427.0,46670100.0,94.0,47.0,51.0,3.0,10.0,0.0,8.0,58.0,9.0,36.0,132.0,17.0,7.0,8.0,4.0,0.0,16.0,7.0,10.0,25.0,33.0,49.0,1245.0,80.0,0.0,0.0,0.0,0.0,31.0,16.0,159.0,91.0,266.0,18.0,671.0,685.0,1,73,11304,2
"Block Group 1, Census Tract 114.01, Jefferson County, Alabama",1318.0,49345.0,27511700.0,3.0,5.0,24.0,0.0,5.0,0.0,0.0,7.0,0.0,51.0,252.0,51.0,68.0,18.0,0.0,30.0,4.0,9.0,25.0,84.0,12.0,136.0,715.0,603.0,0.0,0.0,0.0,0.0,0.0,10.0,279.0,27.0,82.0,0.0,704.0,614.0,1,73,11401,1
